user_id,show_watched,duration_watched(minutes),date_watched,gender,age,subscription_type,device_used,rating_given,location,watching_method
2207,House of Cards,,01-07-2023 07:51,Male,76,Basic,Tablet,3,Australia,Started but didn't finish
1784,BoJack Horseman,110.42,01-07-2023 07:52,Female,58,Standard,TV,3,Australia,Watched daily
3696,Black Mirror,85.52,01-07-2023 07:53,Female,11,Basic,Desktop,4,US,Watched weekly
8073,Stranger Things,,01-07-2023 07:54,Female,69,Basic,,5,Australia,Started but didn't finish
6036,Stranger Things,61.97,01-07-2023 07:55,Female,75,Standard,Desktop,5,Australia,Started but didn't finish
8127,Money Heist,80.07,01-07-2023 07:56,Male,68,Standard,TV,3,UK,Watched daily
4718,The Crown,23.2,01-07-2023 07:57,Female,69,Basic,Desktop,5,Australia,Watched daily
6775,Narcos,29.54,01-07-2023 07:58,Male,31,Standard,Tablet,5,Germany,Started but didn't finish
8910,House of Cards,60.85,01-07-2023 07:59,Male,55,Basic,Tablet,4,US,Binge-watched
3693,BoJack Horseman,,01-07-2023 08:00,Female,62,Basic,Mobile,1,Canada,Started but didn't finish
1625,The Witcher,41.28,01-07-2023 08:01,Female,28,Basic,TV,4,US,Started but didn't finish
4708,Narcos,,01-07-2023 08:02,Female,58,Standard,Mobile,3,US,Binge-watched
7859,Money Heist,,01-07-2023 08:03,Male,26,Standard,Tablet,5,Germany,Started but didn't finish
9953,The Umbrella Academy,71.19,01-07-2023 08:04,Female,36,Premium,Mobile,2,France,Started but didn't finish
8692,BoJack Horseman,88.82,01-07-2023 08:05,Female,28,Basic,,5,Canada,Watched daily
7398,House of Cards,52.88,01-07-2023 08:06,Female,39,Premium,Tablet,4,France,Watched daily
8252,Ozark,90.03,01-07-2023 08:07,Female,55,Standard,Mobile,4,UK,Binge-watched
2555,House of Cards,36.31,01-07-2023 08:08,Male,73,Basic,Mobile,5,Germany,Started but didn't finish
9867,The Crown,84.84,01-07-2023 08:09,Male,41,Standard,Tablet,,Australia,Watched daily
5187,The Crown,,01-07-2023 08:10,Female,62,Basic,Desktop,3,France,Watched weekly
8767,Money Heist,93.68,01-07-2023 08:11,Female,32,Basic,Tablet,1,US,Watched daily
1036,Ozark,99.68,01-07-2023 08:12,Female,45,Premium,Mobile,4,US,Started but didn't finish
2787,The Umbrella Academy,95.73,01-07-2023 08:13,Female,19,Basic,TV,1,UK,Started but didn't finish
7283,BoJack Horseman,25.86,01-07-2023 08:14,Male,,Basic,Mobile,3,UK,Watched daily
9060,Ozark,83.31,01-07-2023 08:15,Male,38,Standard,Tablet,3,Canada,Watched weekly
9065,Money Heist,,01-07-2023 08:16,Male,20,Standard,Mobile,3,Canada,Watched daily
4880,The Crown,118.32,01-07-2023 08:17,Female,47,Standard,,2,Germany,Watched daily
6932,The Witcher,43.39,01-07-2023 08:18,Male,41,Basic,,4,UK,Watched weekly
9328,The Witcher,,01-07-2023 08:19,Female,61,Basic,Mobile,3,Germany,Watched weekly
7333,BoJack Horseman,44.41,01-07-2023 08:20,Other,10,Premium,Desktop,,France,Watched daily
6759,Narcos,47.62,01-07-2023 08:21,Male,23,Standard,Tablet,3,Canada,Watched weekly
7485,Stranger Things,13.32,01-07-2023 08:22,Male,12,Basic,Desktop,3,Germany,Binge-watched
6067,Money Heist,28.76,01-07-2023 08:23,Male,39,Basic,Desktop,2,UK,Watched daily
1661,Stranger Things,19.74,01-07-2023 08:24,Male,40,Basic,,4,France,Watched daily
8973,Ozark,19.1,01-07-2023 08:25,Female,10,Standard,Tablet,1,Canada,Watched daily
7386,The Witcher,1.08,01-07-2023 08:26,Female,,Premium,TV,,Germany,Binge-watched
8887,The Umbrella Academy,95.25,01-07-2023 08:27,Female,23,Standard,Mobile,5,Australia,Started but didn't finish
1414,Black Mirror,56.15,01-07-2023 08:28,Female,45,Standard,Tablet,4,UK,Watched daily
7850,Narcos,96.5,01-07-2023 08:29,Male,55,Standard,Desktop,3,Germany,Watched weekly
9534,Stranger Things,73.51,01-07-2023 08:30,Female,64,Premium,Mobile,3,Canada,Binge-watched
3729,BoJack Horseman,99.76,01-07-2023 08:31,Female,45,Standard,TV,1,France,Binge-watched
4897,Ozark,60.45,01-07-2023 08:32,Male,52,Standard,Mobile,2,US,Binge-watched
3169,Black Mirror,11.28,01-07-2023 08:33,Male,52,Standard,Desktop,3,Australia,Binge-watched
2878,The Umbrella Academy,74.01,01-07-2023 08:34,Female,24,Standard,Desktop,3,France,Binge-watched
7454,Narcos,81.33,01-07-2023 08:35,Male,47,Standard,Tablet,3,Germany,Watched daily
5570,Narcos,75.18,01-07-2023 08:36,Female,53,Standard,TV,5,Germany,Watched weekly
2515,The Witcher,96.16,01-07-2023 08:37,Male,64,Standard,Mobile,3,US,Watched daily
1574,The Crown,87.78,01-07-2023 08:38,Male,64,Standard,Desktop,,Germany,Binge-watched
3867,The Crown,51.92,01-07-2023 08:39,Male,67,Standard,Tablet,1,Australia,Binge-watched
4544,BoJack Horseman,98.29,01-07-2023 08:40,Female,66,Standard,TV,2,France,Watched weekly
5477,House of Cards,83.01,01-07-2023 08:41,Male,65,Premium,TV,3,Canada,Binge-watched
1071,BoJack Horseman,14.44,01-07-2023 08:42,Male,11,Basic,Tablet,5,France,Binge-watched
3980,The Crown,64.78,01-07-2023 08:43,Male,43,Premium,Desktop,2,France,Watched weekly
6492,The Witcher,87.43,01-07-2023 08:44,Male,58,Premium,TV,3,Australia,Binge-watched
5759,Black Mirror,66.39,01-07-2023 08:45,Male,73,Basic,Mobile,2,Australia,Binge-watched
9084,The Crown,113.88,01-07-2023 08:46,Male,17,Basic,Desktop,4,Australia,Binge-watched
1039,The Witcher,12.18,01-07-2023 08:47,Female,78,Basic,Desktop,2,Australia,Started but didn't finish
6373,Stranger Things,86.68,01-07-2023 08:48,Female,67,Premium,Tablet,3,France,Binge-watched
8565,The Crown,98.93,01-07-2023 08:49,Male,52,Premium,TV,5,Canada,Watched weekly
2900,The Umbrella Academy,84.32,01-07-2023 08:50,Male,71,Standard,Tablet,2,Germany,Started but didn't finish
3217,Ozark,,01-07-2023 08:51,nan,61,Basic,TV,5,France,Watched daily
5796,The Crown,46.26,01-07-2023 08:52,Female,42,Premium,Tablet,3,Canada,Started but didn't finish
5606,House of Cards,70.39,01-07-2023 08:53,Female,29,Basic,Desktop,3,Germany,Watched daily
2283,Ozark,,01-07-2023 08:54,Male,68,Premium,Tablet,2,Canada,Started but didn't finish
9775,BoJack Horseman,105.98,01-07-2023 08:55,Male,69,Standard,Desktop,3,Canada,Watched weekly
9650,Stranger Things,13.19,01-07-2023 08:56,Female,72,Premium,Desktop,,France,Watched weekly
1815,Black Mirror,76.7,01-07-2023 08:57,Male,65,Standard,Tablet,3,US,Binge-watched
3511,The Umbrella Academy,16.09,01-07-2023 08:58,Male,46,Basic,TV,3,France,Binge-watched
1246,Ozark,64.82,01-07-2023 08:59,Male,69,Basic,Desktop,1,Canada,Watched daily
5825,Black Mirror,85.87,01-07-2023 09:00,Male,60,Premium,Tablet,2,Canada,Watched weekly
7516,Narcos,19.86,01-07-2023 09:01,Male,38,Standard,Desktop,2,Canada,Binge-watched
1416,The Witcher,84.48,01-07-2023 09:02,Female,18,Basic,Desktop,1,UK,Watched daily
7702,Stranger Things,16.8,01-07-2023 09:03,Female,49,Premium,Tablet,3,Australia,Watched weekly
4717,BoJack Horseman,74.47,01-07-2023 09:04,Male,77,Premium,,2,France,Watched weekly
1107,House of Cards,60.67,01-07-2023 09:05,Male,52,Basic,Desktop,3,US,Started but didn't finish
5513,Stranger Things,35.77,01-07-2023 09:06,Female,32,Standard,Tablet,3,Australia,Watched daily
2421,Stranger Things,13.39,01-07-2023 09:07,Male,17,Basic,Mobile,2,Germany,Watched weekly
8283,Money Heist,88.3,01-07-2023 09:08,Female,73,Premium,Tablet,4,US,Started but didn't finish
1255,Black Mirror,45.82,01-07-2023 09:09,Female,32,Basic,TV,5,Australia,Started but didn't finish
8248,The Crown,10.38,01-07-2023 09:10,Male,65,Standard,Mobile,2,US,Watched weekly
3962,Money Heist,92.73,01-07-2023 09:11,Male,23,Standard,Desktop,1,UK,Watched weekly
3282,House of Cards,27.95,01-07-2023 09:12,Female,26,Standard,TV,3,Canada,Watched weekly
9744,The Witcher,88.37,01-07-2023 09:13,Male,29,Basic,Mobile,4,US,Watched weekly
9372,Money Heist,67.79,01-07-2023 09:14,Male,21,Standard,Tablet,4,Australia,Binge-watched
2477,House of Cards,,01-07-2023 09:15,Male,50,Standard,Desktop,4,Canada,Binge-watched
9762,Black Mirror,9.17,01-07-2023 09:16,Female,,Premium,Mobile,3,France,Started but didn't finish
5952,Money Heist,71.19,01-07-2023 09:17,Female,46,Standard,Tablet,3,Canada,Binge-watched
6880,House of Cards,3.03,01-07-2023 09:18,Female,27,Basic,Mobile,4,Australia,Started but didn't finish
6592,The Umbrella Academy,7.86,01-07-2023 09:19,Male,38,Basic,Tablet,,Canada,Watched weekly
8091,Money Heist,,01-07-2023 09:20,Male,16,Premium,TV,3,France,Started but didn't finish
1591,BoJack Horseman,64.66,01-07-2023 09:21,Male,49,Premium,TV,2,France,Watched daily
7277,The Umbrella Academy,39.16,01-07-2023 09:22,Male,15,Basic,Desktop,3,Australia,Watched daily
3260,House of Cards,64.71,01-07-2023 09:23,Female,,Premium,Tablet,4,Australia,Watched daily
1347,BoJack Horseman,71,01-07-2023 09:24,Female,64,Basic,Mobile,5,US,Started but didn't finish
9357,Narcos,67.83,01-07-2023 09:25,Male,65,Premium,Desktop,4,UK,Watched daily
6032,BoJack Horseman,77.11,01-07-2023 09:26,Female,62,Basic,Desktop,5,Australia,Binge-watched
5443,Money Heist,112.83,01-07-2023 09:27,Male,42,Standard,Tablet,,Germany,Started but didn't finish
9774,The Crown,46.65,01-07-2023 09:28,Female,31,Standard,TV,3,France,Binge-watched
7869,Black Mirror,,01-07-2023 09:29,Female,59,Premium,Desktop,3,France,Started but didn't finish
6696,The Witcher,4.61,01-07-2023 09:30,Male,36,Premium,Mobile,3,Germany,Binge-watched
4038,The Witcher,17.65,01-07-2023 09:31,Male,57,Basic,Desktop,4,Canada,Watched weekly
3845,The Witcher,12.75,01-07-2023 09:32,Male,75,Premium,Tablet,3,France,Watched weekly
8864,The Witcher,40.25,01-07-2023 09:33,Female,22,Standard,TV,2,Germany,Watched weekly
7609,Stranger Things,73.2,01-07-2023 09:34,Female,11,Standard,Tablet,4,US,Watched weekly
2265,Black Mirror,5.56,01-07-2023 09:35,Male,,Premium,Desktop,5,Australia,Watched weekly
3274,Money Heist,87.32,01-07-2023 09:36,Female,20,Standard,Mobile,2,UK,Watched weekly
3470,Narcos,47.69,01-07-2023 09:37,Female,35,Standard,Desktop,2,France,Watched daily
3577,Ozark,115.62,01-07-2023 09:38,Male,72,nan,Desktop,4,Germany,Started but didn't finish
4660,The Witcher,,01-07-2023 09:39,Male,58,Basic,TV,2,France,Binge-watched
2068,Narcos,92.56,01-07-2023 09:40,Male,72,Premium,Tablet,5,Canada,Started but didn't finish
6591,Money Heist,103.34,01-07-2023 09:41,Male,30,Premium,TV,4,France,Binge-watched
6974,Stranger Things,106.66,01-07-2023 09:42,Male,58,Basic,Desktop,1,France,Binge-watched
5829,Stranger Things,62.22,01-07-2023 09:43,Male,18,Premium,Mobile,4,Canada,Binge-watched
2950,Money Heist,47.61,01-07-2023 09:44,Female,30,Standard,Mobile,3,France,Binge-watched
9283,The Witcher,67.26,01-07-2023 09:45,Male,62,Standard,TV,3,Australia,Watched weekly
4093,The Umbrella Academy,48.25,01-07-2023 09:46,Male,64,Standard,Mobile,3,Canada,Started but didn't finish
6311,The Crown,28.89,01-07-2023 09:47,Female,50,Basic,Mobile,2,Germany,Watched weekly
2387,The Crown,38.87,01-07-2023 09:48,Male,15,Premium,Mobile,3,UK,Watched daily
5274,House of Cards,,01-07-2023 09:49,Male,10,Standard,Desktop,1,UK,Watched weekly
3285,House of Cards,32.33,01-07-2023 09:50,Female,73,Standard,Mobile,4,Germany,Watched daily
4206,The Umbrella Academy,11.23,01-07-2023 09:51,Female,14,Premium,TV,4,US,Binge-watched
3924,Stranger Things,51.18,01-07-2023 09:52,Male,35,Standard,Mobile,4,US,Started but didn't finish
8045,Stranger Things,28.23,01-07-2023 09:53,Female,10,Standard,Desktop,4,Australia,Binge-watched
9471,Narcos,53.8,01-07-2023 09:54,Female,10,Premium,Desktop,2,UK,Binge-watched
2618,Stranger Things,,01-07-2023 09:55,Female,47,Standard,,4,Germany,Started but didn't finish
9562,Narcos,53.8,01-07-2023 09:56,Female,50,Premium,TV,2,France,Watched weekly
6896,House of Cards,114.55,01-07-2023 09:57,Female,37,Standard,Mobile,2,Germany,Watched daily
8843,Black Mirror,17.74,01-07-2023 09:58,Female,14,Basic,Tablet,1,Canada,Binge-watched
8063,The Umbrella Academy,102.03,01-07-2023 09:59,Female,30,Basic,TV,5,Germany,Watched daily
9495,Stranger Things,29.79,01-07-2023 10:00,Male,72,Premium,TV,5,Australia,Binge-watched
2348,House of Cards,112.07,01-07-2023 10:01,Female,21,Basic,TV,3,US,Watched weekly
6556,BoJack Horseman,27.26,01-07-2023 10:02,Male,15,Premium,TV,3,France,Binge-watched
6289,BoJack Horseman,89.64,01-07-2023 10:03,Female,38,Basic,TV,5,France,Watched weekly
3422,Ozark,7.45,01-07-2023 10:04,Female,70,Standard,,4,UK,Watched weekly
4628,The Witcher,,01-07-2023 10:05,Male,44,Basic,Mobile,4,Canada,Binge-watched
3428,Ozark,26.24,01-07-2023 10:06,Male,61,Premium,TV,3,France,Watched weekly
4033,House of Cards,80.42,01-07-2023 10:07,Female,42,Premium,TV,2,UK,Watched daily
7157,House of Cards,76.3,01-07-2023 10:08,Male,34,Premium,Tablet,2,France,Started but didn't finish
9860,The Umbrella Academy,110.84,01-07-2023 10:09,Male,23,Standard,Desktop,1,US,Started but didn't finish
9691,BoJack Horseman,75.2,01-07-2023 10:10,Female,62,Basic,Desktop,5,France,Watched weekly
8813,Money Heist,48.99,01-07-2023 10:11,Male,70,Premium,TV,5,US,Watched daily
2414,BoJack Horseman,23.23,01-07-2023 10:12,Female,22,Standard,TV,2,Australia,Watched weekly
7708,Money Heist,78.89,01-07-2023 10:13,Male,24,Premium,Desktop,1,Germany,Watched weekly
9721,The Witcher,13.96,01-07-2023 10:14,nan,64,Premium,Mobile,3,US,Started but didn't finish
7635,The Crown,99.42,01-07-2023 10:15,Female,62,Basic,Tablet,,Australia,Watched weekly
4621,The Crown,,01-07-2023 10:16,Female,56,Basic,Tablet,3,US,Watched weekly
6315,Black Mirror,62.9,01-07-2023 10:17,Female,54,Premium,TV,5,US,Binge-watched
1754,Ozark,71.51,01-07-2023 10:18,Female,73,Premium,Mobile,5,Australia,Started but didn't finish
3347,BoJack Horseman,43.5,01-07-2023 10:19,Male,24,Standard,Mobile,5,France,Watched weekly
1726,Ozark,79.66,01-07-2023 10:20,Male,30,Premium,Mobile,3,Australia,Started but didn't finish
5923,Narcos,30.03,01-07-2023 10:21,Female,45,Premium,Mobile,5,Canada,Watched weekly
3649,Black Mirror,4.15,01-07-2023 10:22,Female,79,Standard,TV,4,Australia,Watched weekly
3815,Ozark,115.11,01-07-2023 10:23,Female,34,Standard,Desktop,5,US,Watched daily
4279,Stranger Things,38.41,01-07-2023 10:24,Female,53,Standard,TV,4,UK,Binge-watched
3984,Black Mirror,85.62,01-07-2023 10:25,Male,10,Basic,Tablet,3,France,Watched daily
4807,The Umbrella Academy,60.9,01-07-2023 10:26,Male,51,Standard,Tablet,5,Canada,Binge-watched
8876,BoJack Horseman,,01-07-2023 10:27,Male,68,Standard,TV,5,Canada,Binge-watched
7099,The Crown,13.31,01-07-2023 10:28,Female,42,Standard,Tablet,4,France,Watched daily
1607,The Crown,62.26,01-07-2023 10:29,Female,41,Basic,Desktop,3,UK,Watched daily
7169,The Umbrella Academy,47.07,01-07-2023 10:30,Female,75,Premium,Desktop,1,Germany,Started but didn't finish
8790,The Witcher,,01-07-2023 10:31,Female,34,Premium,TV,5,France,Watched daily
6573,Stranger Things,115.94,01-07-2023 10:32,Male,,Basic,Tablet,3,Canada,Watched weekly
1634,BoJack Horseman,16.35,01-07-2023 10:33,Male,67,Standard,Desktop,3,Germany,Binge-watched
2074,Ozark,90.56,01-07-2023 10:34,Male,73,nan,Desktop,2,Canada,Started but didn't finish
2914,The Crown,39.64,01-07-2023 10:35,Male,28,Standard,Tablet,3,US,Watched daily
1588,The Umbrella Academy,34.84,01-07-2023 10:36,Male,37,Standard,Mobile,5,Germany,Started but didn't finish
4231,Stranger Things,32.49,01-07-2023 10:37,Male,51,Basic,Tablet,2,Australia,Binge-watched
7351,Black Mirror,41.85,01-07-2023 10:38,Female,59,Standard,TV,5,France,Watched daily
4838,BoJack Horseman,42.85,01-07-2023 10:39,Female,57,Premium,Mobile,3,France,Watched weekly
2973,The Crown,32.49,01-07-2023 10:40,Male,66,Standard,TV,,UK,Watched daily
6044,Stranger Things,,01-07-2023 10:41,Female,18,Premium,Desktop,4,Germany,Watched weekly
7103,Narcos,,01-07-2023 10:42,Male,39,Basic,Mobile,3,UK,Watched weekly
7683,Narcos,39.88,01-07-2023 10:43,Female,27,Standard,TV,,France,Watched daily
6837,Narcos,33.62,01-07-2023 10:44,Male,54,Basic,TV,3,UK,Binge-watched
7783,The Umbrella Academy,90.17,01-07-2023 10:45,Female,75,Premium,TV,4,Germany,Started but didn't finish
6594,Ozark,17.58,01-07-2023 10:46,Male,20,Premium,Mobile,3,France,Binge-watched
4822,House of Cards,112.88,01-07-2023 10:47,Female,76,Standard,TV,2,Canada,Started but didn't finish
4389,Narcos,20.46,01-07-2023 10:48,Female,24,Basic,Mobile,,France,Watched weekly
6914,Narcos,44.4,01-07-2023 10:49,Female,49,Standard,Mobile,3,UK,Binge-watched
2780,BoJack Horseman,,01-07-2023 10:50,Female,22,Standard,TV,5,UK,Watched weekly
4688,Narcos,34.4,01-07-2023 10:51,Male,42,Premium,Desktop,5,France,Watched daily
8211,Black Mirror,91.32,01-07-2023 10:52,Male,11,Standard,Tablet,1,US,Watched weekly
6037,The Crown,57.17,01-07-2023 10:53,Male,43,Standard,Tablet,2,US,Started but didn't finish
7319,The Witcher,19.51,01-07-2023 10:54,Female,25,Standard,Mobile,4,US,Binge-watched
9640,Black Mirror,5.6,01-07-2023 10:55,Male,23,Standard,TV,1,Canada,Binge-watched
1081,Ozark,27.59,01-07-2023 10:56,Male,55,Premium,Tablet,3,Canada,Binge-watched
7278,The Witcher,113.47,01-07-2023 10:57,Male,59,Premium,Tablet,3,Canada,Watched daily
7999,Money Heist,101.44,01-07-2023 10:58,Female,14,Premium,TV,2,France,Started but didn't finish
2406,The Crown,52.82,01-07-2023 10:59,Male,52,Standard,Tablet,4,Australia,Binge-watched
8410,BoJack Horseman,,01-07-2023 11:00,Male,27,Standard,TV,3,France,Watched daily
2480,Narcos,107.92,01-07-2023 11:01,Male,57,Premium,Tablet,3,Germany,Watched weekly
4598,The Witcher,70.96,01-07-2023 11:02,Male,73,Standard,Desktop,2,US,Watched daily
8993,The Witcher,105.69,01-07-2023 11:03,Female,35,Premium,TV,5,Germany,Watched daily
5183,BoJack Horseman,59.02,01-07-2023 11:04,Male,79,Standard,Tablet,1,US,Started but didn't finish
4680,House of Cards,24.01,01-07-2023 11:05,Female,23,Basic,Mobile,1,UK,Started but didn't finish
8644,Stranger Things,87.11,01-07-2023 11:06,Female,75,Premium,,,Germany,Started but didn't finish
5310,The Umbrella Academy,63.17,01-07-2023 11:07,Male,70,Standard,Tablet,1,France,Watched daily
2758,Ozark,80.21,01-07-2023 11:08,Female,30,Basic,Desktop,2,UK,Watched weekly
3599,Black Mirror,18.87,01-07-2023 11:09,nan,64,Standard,,5,Germany,Started but didn't finish
6616,Ozark,77.71,01-07-2023 11:10,Male,11,Standard,Mobile,4,UK,Watched weekly
6813,Narcos,45.87,01-07-2023 11:11,Female,12,Standard,TV,4,Australia,Watched weekly
4853,Ozark,39.84,01-07-2023 11:12,Female,22,Standard,Desktop,3,Australia,Watched daily
3292,Ozark,80.58,01-07-2023 11:13,Male,30,Basic,Tablet,2,Australia,Watched daily
2501,The Witcher,,01-07-2023 11:14,Female,42,Basic,Mobile,3,UK,Watched daily
9422,BoJack Horseman,77.89,01-07-2023 11:15,Female,29,Premium,Mobile,4,UK,Binge-watched
8550,Money Heist,115.84,01-07-2023 11:16,Male,27,nan,Mobile,3,France,Started but didn't finish
5250,The Umbrella Academy,84.14,01-07-2023 11:17,Male,47,Premium,Tablet,4,UK,Binge-watched
7991,BoJack Horseman,76.91,01-07-2023 11:18,Female,34,Standard,Desktop,1,France,Watched weekly
1114,Money Heist,73.63,01-07-2023 11:19,Male,47,Standard,Tablet,4,Canada,Started but didn't finish
5406,BoJack Horseman,47.85,01-07-2023 11:20,Male,24,Premium,Desktop,3,UK,Watched weekly
3347,Narcos,100.7,01-07-2023 11:21,Female,38,Standard,,,US,Started but didn't finish
2041,Narcos,45.71,01-07-2023 11:22,Male,73,Basic,Desktop,5,France,Watched daily
7927,Black Mirror,84.03,01-07-2023 11:23,Female,41,Standard,Mobile,4,Canada,Binge-watched
1011,The Crown,35.18,01-07-2023 11:24,Female,52,Standard,Mobile,3,France,Started but didn't finish
8980,Narcos,17.73,01-07-2023 11:25,Female,22,Premium,Mobile,1,UK,Binge-watched
8871,The Crown,15.57,01-07-2023 11:26,Male,34,Premium,Tablet,5,France,Binge-watched
7375,The Umbrella Academy,76.15,01-07-2023 11:27,Female,58,Premium,TV,4,Germany,Binge-watched
8098,The Umbrella Academy,39.35,01-07-2023 11:28,Female,17,Basic,Desktop,3,Germany,Binge-watched
4676,House of Cards,,01-07-2023 11:29,Male,37,Standard,Mobile,5,US,Started but didn't finish
7109,Stranger Things,71.05,01-07-2023 11:30,Female,20,Premium,TV,4,France,Started but didn't finish
6397,BoJack Horseman,3.08,01-07-2023 11:31,Male,64,Standard,TV,3,UK,Started but didn't finish
4065,Stranger Things,29.55,01-07-2023 11:32,Male,19,Standard,Tablet,3,UK,Watched daily
3036,Black Mirror,,01-07-2023 11:33,Male,68,Premium,Desktop,5,Australia,Started but didn't finish
4046,Stranger Things,85,01-07-2023 11:34,Female,74,Standard,TV,4,Australia,Watched weekly
1540,BoJack Horseman,,01-07-2023 11:35,Other,14,Standard,Desktop,3,Germany,Watched daily
1076,The Crown,102.72,01-07-2023 11:36,Female,29,Basic,Tablet,4,France,Binge-watched
4067,BoJack Horseman,40.14,01-07-2023 11:37,Female,14,Premium,Desktop,2,UK,Started but didn't finish
1023,The Crown,35.57,01-07-2023 11:38,Female,76,Premium,Tablet,5,Canada,Watched weekly
6134,Ozark,3.98,01-07-2023 11:39,Female,39,Premium,Mobile,4,UK,Binge-watched
1675,House of Cards,,01-07-2023 11:40,Female,43,Standard,Desktop,,France,Started but didn't finish
7668,Ozark,60.18,01-07-2023 11:41,Female,10,Standard,,2,Germany,Watched weekly
5267,BoJack Horseman,60.3,01-07-2023 11:42,Male,36,Basic,TV,3,Canada,Binge-watched
6988,The Umbrella Academy,110.81,01-07-2023 11:43,Male,72,Standard,Mobile,5,UK,Started but didn't finish
8652,The Umbrella Academy,34.79,01-07-2023 11:44,Male,43,Standard,TV,2,Australia,Watched daily
9680,Money Heist,39.85,01-07-2023 11:45,Male,41,Basic,Mobile,3,US,Binge-watched
2485,Stranger Things,78.76,01-07-2023 11:46,Male,55,Basic,Mobile,5,US,Watched weekly
4659,Money Heist,94.22,01-07-2023 11:47,Female,77,Premium,Desktop,3,Germany,Watched weekly
3419,The Umbrella Academy,83.92,01-07-2023 11:48,Female,66,Premium,TV,3,Canada,Started but didn't finish
8740,Black Mirror,94.65,01-07-2023 11:49,Female,31,Standard,TV,3,US,Watched weekly
8143,The Crown,69.01,01-07-2023 11:50,Male,38,Basic,Mobile,4,US,Binge-watched
4495,The Witcher,103.54,01-07-2023 11:51,Female,54,Premium,Mobile,2,UK,Binge-watched
1756,House of Cards,66.01,01-07-2023 11:52,Male,54,Premium,Mobile,,France,Watched daily
9448,Black Mirror,,01-07-2023 11:53,Female,76,Standard,,3,UK,Binge-watched
2779,Black Mirror,,01-07-2023 11:54,Female,30,Standard,Desktop,4,UK,Started but didn't finish
7487,The Witcher,85.55,01-07-2023 11:55,Female,,Basic,Mobile,4,Germany,Binge-watched
1258,The Witcher,78.43,01-07-2023 11:56,Male,69,Premium,Desktop,4,UK,Watched weekly
5075,BoJack Horseman,29.16,01-07-2023 11:57,Female,38,Premium,Mobile,3,Australia,Started but didn't finish
9498,The Crown,4.93,01-07-2023 11:58,Male,42,Premium,Tablet,1,Canada,Started but didn't finish
9014,The Umbrella Academy,30.3,01-07-2023 11:59,Female,48,Premium,Mobile,4,Canada,Watched weekly
2118,The Umbrella Academy,118.09,01-07-2023 12:00,Other,71,Basic,Desktop,,France,Binge-watched
8631,BoJack Horseman,22.14,01-07-2023 12:01,Other,54,Basic,Mobile,3,US,Watched weekly
4017,Narcos,,01-07-2023 12:02,Male,67,Basic,Desktop,,US,Binge-watched
5341,Stranger Things,76.6,01-07-2023 12:03,Female,,Basic,,3,France,Binge-watched
2658,BoJack Horseman,105.54,01-07-2023 12:04,Male,20,Premium,Desktop,2,Australia,Binge-watched
9378,Black Mirror,91.23,01-07-2023 12:05,Male,41,Premium,Tablet,2,France,Binge-watched
2797,Ozark,109.07,01-07-2023 12:06,Female,58,Basic,Mobile,5,UK,Binge-watched
1784,The Umbrella Academy,72.53,01-07-2023 12:07,Male,39,Standard,TV,4,Australia,Binge-watched
6691,Ozark,103.84,01-07-2023 12:08,Female,69,Standard,Desktop,3,Germany,Started but didn't finish
4196,Ozark,31.66,01-07-2023 12:09,Male,19,Basic,TV,4,US,Watched weekly
9532,Ozark,51.67,01-07-2023 12:10,Female,30,Premium,Tablet,4,US,Started but didn't finish
1562,The Umbrella Academy,,01-07-2023 12:11,Female,15,Standard,TV,5,France,Watched daily
5746,The Crown,39.07,01-07-2023 12:12,Female,47,Standard,TV,,France,Watched daily
3999,Stranger Things,104.55,01-07-2023 12:13,Female,67,Basic,Desktop,4,US,Watched weekly
2193,House of Cards,43.57,01-07-2023 12:14,nan,,Standard,Tablet,,US,Started but didn't finish
1068,Stranger Things,43.61,01-07-2023 12:15,nan,79,Premium,Mobile,3,UK,Watched daily
6679,Ozark,37.08,01-07-2023 12:16,Female,72,Standard,Mobile,5,US,Started but didn't finish
3428,Money Heist,65.63,01-07-2023 12:17,Female,43,Basic,Mobile,5,Australia,Watched daily
7200,Narcos,15.49,01-07-2023 12:18,Female,58,Standard,Mobile,1,Australia,Binge-watched
6396,Black Mirror,4.39,01-07-2023 12:19,Male,49,Standard,Mobile,5,France,Watched weekly
7993,Ozark,107.69,01-07-2023 12:20,Male,38,Basic,TV,3,Canada,Started but didn't finish
4598,Ozark,111.47,01-07-2023 12:21,Male,18,Basic,Mobile,3,Australia,Started but didn't finish
1573,The Witcher,9.14,01-07-2023 12:22,Female,30,Basic,TV,4,Australia,Started but didn't finish
5214,Stranger Things,65.96,01-07-2023 12:23,Male,41,Premium,Desktop,2,Canada,Watched daily
8636,Stranger Things,,01-07-2023 12:24,Female,64,Basic,Desktop,1,Canada,Watched weekly
2478,The Umbrella Academy,,01-07-2023 12:25,Male,52,Basic,Tablet,2,Australia,Binge-watched
7127,Ozark,68.27,01-07-2023 12:26,Female,19,Premium,Mobile,4,UK,Watched daily
7676,The Umbrella Academy,54.97,01-07-2023 12:27,Female,58,Premium,TV,,Canada,Watched daily
3196,The Crown,58.76,01-07-2023 12:28,Male,,Standard,Mobile,3,Germany,Started but didn't finish
9166,The Umbrella Academy,90.64,01-07-2023 12:29,Female,50,Premium,TV,4,Germany,Watched daily
